phase,train_fractions_nested,shot_id,target_time,sample_id
train,100 50 25 10,23503,0.535,23503_t0.535_real
train,100 50 25 10,23503,0.5,23503_t0.5_real
train,100,23504,0.105,23504_t0.105_real
train,100,23504,0.11,23504_t0.11_real
train,100,23504,0.3449999999999999,23504_t0.345_real
train,100,23504,0.3549999999999999,23504_t0.355_real
train,100,23504,0.3499999999999999,23504_t0.35_real
train,100,23504,0.3599999999999999,23504_t0.36_real
train,100,23504,0.375,23504_t0.375_real
train,100,23504,0.37,23504_t0.37_real
train,100,23504,0.385,23504_t0.385_real
train,100,23504,0.38,23504_t0.38_real
train,100,23504,0.395,23504_t0.395_real
train,100,23504,0.4099999999999999,23504_t0.41_real
train,100,23504,0.4249999999999999,23504_t0.425_real
train,100,23504,0.4199999999999999,23504_t0.42_real
train,100,23504,0.435,23504_t0.435_real
train,100,23504,0.4299999999999999,23504_t0.43_real
train,100,23504,0.445,23504_t0.445_real
train,100,23504,0.44,23504_t0.44_real
train,100,23504,0.455,23504_t0.455_real
train,100,23504,0.465,23504_t0.465_real
train,100,23504,0.46,23504_t0.46_real
train,100,23504,0.4699999999999999,23504_t0.47_real
train,100,23504,0.495,23504_t0.495_real
train,100,23504,0.4899999999999999,23504_t0.49_real
train,100,23504,0.4,23504_t0.4_real
train,100,23504,0.505,23504_t0.505_real
train,100,23504,0.515,23504_t0.515_real
train,100,23504,0.51,23504_t0.51_real
train,100,23504,0.53,23504_t0.53_real
train,100,23504,0.5,23504_t0.5_real
train,100 50 25,23505,0.105,23505_t0.105_real
train,100 50 25,23505,0.115,23505_t0.115_real
train,100 50 25,23505,0.11,23505_t0.11_real
train,100 50 25,23505,0.28,23505_t0.28_real
train,100 50 25,23505,0.3049999999999999,23505_t0.305_real
train,100 50 25,23505,0.315,23505_t0.315_real
train,100 50 25,23505,0.31,23505_t0.31_real
train,100 50 25,23505,0.33,23505_t0.33_real
train,100 50 25,23505,0.34,23505_t0.34_real
train,100 50 25,23505,0.3549999999999999,23505_t0.355_real
train,100 50 25,23505,0.3499999999999999,23505_t0.35_real
train,100 50 25,23505,0.3649999999999999,23505_t0.365_real
train,100 50 25,23505,0.3599999999999999,23505_t0.36_real
train,100 50 25,23505,0.375,23505_t0.375_real
train,100 50 25,23505,0.37,23505_t0.37_real
train,100 50 25,23505,0.38,23505_t0.38_real
train,100 50 25,23505,0.395,23505_t0.395_real
train,100 50 25,23505,0.39,23505_t0.39_real
train,100 50 25,23505,0.405,23505_t0.405_real
train,100 50 25,23505,0.4149999999999999,23505_t0.415_real
train,100 50 25,23505,0.4099999999999999,23505_t0.41_real
train,100 50 25,23505,0.4249999999999999,23505_t0.425_real
train,100 50 25,23505,0.4199999999999999,23505_t0.42_real
train,100 50 25,23505,0.4299999999999999,23505_t0.43_real
train,100 50 25,23505,0.445,23505_t0.445_real
train,100 50 25,23505,0.44,23505_t0.44_real
train,100 50 25,23505,0.455,23505_t0.455_real
train,100 50 25,23505,0.45,23505_t0.45_real
train,100 50 25,23505,0.4749999999999999,23505_t0.475_real
train,100 50 25,23505,0.4699999999999999,23505_t0.47_real
train,100 50 25,23505,0.4799999999999999,23505_t0.48_real
train,100 50 25,23505,0.4899999999999999,23505_t0.49_real
train,100 50 25,23505,0.4,23505_t0.4_real
train,100,23506,0.115,23506_t0.115_real
train,100,23506,0.11,23506_t0.11_real
train,100,23506,0.125,23506_t0.125_real
train,100,23506,0.12,23506_t0.12_real
train,100,23506,0.33,23506_t0.33_real
train,100,23506,0.3649999999999999,23506_t0.365_real
train,100,23506,0.4149999999999999,23506_t0.415_real
train,100,23506,0.4249999999999999,23506_t0.425_real
train,100,23506,0.435,23506_t0.435_real
train,100,23506,0.445,23506_t0.445_real
train,100,23506,0.455,23506_t0.455_real
train,100,23506,0.465,23506_t0.465_real
train,100,23506,0.46,23506_t0.46_real
train,100,23506,0.4699999999999999,23506_t0.47_real
train,100,23506,0.4849999999999999,23506_t0.485_real
train,100,23506,0.495,23506_t0.495_real
train,100,23506,0.4,23506_t0.4_real
train,100,23506,0.505,23506_t0.505_real
train,100,23506,0.515,23506_t0.515_real
train,100,23506,0.51,23506_t0.51_real
train,100,23506,0.52,23506_t0.52_real
train,100,23507,0.105,23507_t0.105_real
train,100,23507,0.115,23507_t0.115_real
train,100,23507,0.11,23507_t0.11_real
train,100,23507,0.3549999999999999,23507_t0.355_real
train,100,23507,0.3499999999999999,23507_t0.35_real
train,100,23507,0.39,23507_t0.39_real
train,100,23507,0.4149999999999999,23507_t0.415_real
train,100,23507,0.4099999999999999,23507_t0.41_real
train,100,23507,0.4249999999999999,23507_t0.425_real
train,100,23507,0.4199999999999999,23507_t0.42_real
train,100,23507,0.435,23507_t0.435_real
train,100,23507,0.4299999999999999,23507_t0.43_real
train,100,23507,0.445,23507_t0.445_real
train,100,23507,0.44,23507_t0.44_real
train,100,23507,0.455,23507_t0.455_real
train,100,23507,0.45,23507_t0.45_real
train,100,23507,0.46,23507_t0.46_real
train,100,23507,0.4799999999999999,23507_t0.48_real
train,100,23507,0.495,23507_t0.495_real
train,100,23507,0.4,23507_t0.4_real
train,100,23507,0.505,23507_t0.505_real
train,100,23507,0.5,23507_t0.5_real
train,100 50,23508,0.105,23508_t0.105_real
train,100 50,23508,0.115,23508_t0.115_real
train,100 50,23508,0.11,23508_t0.11_real
train,100 50,23508,0.125,23508_t0.125_real
train,100 50,23508,0.12,23508_t0.12_real
train,100 50,23508,0.3549999999999999,23508_t0.355_real
train,100 50,23508,0.3499999999999999,23508_t0.35_real
train,100 50,23508,0.3649999999999999,23508_t0.365_real
train,100 50,23508,0.3599999999999999,23508_t0.36_real
train,100 50,23508,0.375,23508_t0.375_real
train,100 50,23508,0.37,23508_t0.37_real
train,100 50,23508,0.38,23508_t0.38_real
train,100 50,23508,0.39,23508_t0.39_real
train,100 50,23508,0.405,23508_t0.405_real
train,100 50,23508,0.4149999999999999,23508_t0.415_real
train,100 50,23508,0.4099999999999999,23508_t0.41_real
train,100 50,23508,0.4249999999999999,23508_t0.425_real
train,100 50,23508,0.4199999999999999,23508_t0.42_real
train,100 50,23508,0.435,23508_t0.435_real
train,100 50,23508,0.455,23508_t0.455_real
train,100 50,23508,0.45,23508_t0.45_real
train,100 50,23508,0.46,23508_t0.46_real
train,100 50,23508,0.4699999999999999,23508_t0.47_real
train,100 50,23508,0.4849999999999999,23508_t0.485_real
train,100 50,23508,0.4799999999999999,23508_t0.48_real
train,100 50,23508,0.495,23508_t0.495_real
train,100 50,23508,0.4,23508_t0.4_real
train,100 50,23508,0.515,23508_t0.515_real
train,100 50,23508,0.5,23508_t0.5_real
train,100 50,23509,0.11,23509_t0.11_real
train,100 50,23509,0.2899999999999999,23509_t0.29_real
train,100 50,23509,0.3049999999999999,23509_t0.305_real
train,100 50,23509,0.3549999999999999,23509_t0.355_real
train,100 50,23509,0.3499999999999999,23509_t0.35_real
train,100 50,23509,0.3649999999999999,23509_t0.365_real
train,100 50,23509,0.375,23509_t0.375_real
train,100 50,23509,0.37,23509_t0.37_real
train,100 50,23509,0.385,23509_t0.385_real
train,100 50,23509,0.38,23509_t0.38_real
train,100 50,23509,0.395,23509_t0.395_real
train,100 50,23509,0.405,23509_t0.405_real
train,100 50,23509,0.4149999999999999,23509_t0.415_real
train,100 50,23509,0.4249999999999999,23509_t0.425_real
train,100 50,23509,0.4199999999999999,23509_t0.42_real
train,100 50,23509,0.44,23509_t0.44_real
train,100 50,23509,0.455,23509_t0.455_real
train,100 50,23509,0.45,23509_t0.45_real
train,100 50,23509,0.465,23509_t0.465_real
train,100 50,23509,0.46,23509_t0.46_real
train,100 50,23509,0.4749999999999999,23509_t0.475_real
train,100 50,23509,0.4699999999999999,23509_t0.47_real
train,100 50,23509,0.4,23509_t0.4_real
train,100,23512,0.115,23512_t0.115_real
train,100,23512,0.11,23512_t0.11_real
train,100,23512,0.125,23512_t0.125_real
train,100,23512,0.12,23512_t0.12_real
train,100,23512,0.135,23512_t0.135_real
train,100,23512,0.13,23512_t0.13_real
train,100,23512,0.14,23512_t0.14_real
train,100,23512,0.325,23512_t0.325_real
train,100,23512,0.335,23512_t0.335_real
train,100,23512,0.33,23512_t0.33_real
train,100,23512,0.3549999999999999,23512_t0.355_real
train,100,23512,0.3499999999999999,23512_t0.35_real
train,100,23512,0.385,23512_t0.385_real
train,100,23512,0.38,23512_t0.38_real
train,100,23512,0.39,23512_t0.39_real
train,100,23512,0.4149999999999999,23512_t0.415_real
train,100,23512,0.4099999999999999,23512_t0.41_real
train,100,23512,0.4249999999999999,23512_t0.425_real
train,100,23512,0.4299999999999999,23512_t0.43_real
train,100,23512,0.44,23512_t0.44_real
train,100,23512,0.455,23512_t0.455_real
train,100,23512,0.46,23512_t0.46_real
train,100,23512,0.4749999999999999,23512_t0.475_real
train,100,23512,0.4699999999999999,23512_t0.47_real
train,100,23512,0.4849999999999999,23512_t0.485_real
train,100,23512,0.4799999999999999,23512_t0.48_real
train,100,23512,0.495,23512_t0.495_real
train,100,23512,0.4899999999999999,23512_t0.49_real
train,100,23512,0.4,23512_t0.4_real
train,100,23512,0.505,23512_t0.505_real
train,100,23512,0.51,23512_t0.51_real
train,100,23512,0.5,23512_t0.5_real
train,100 50,23515,0.105,23515_t0.105_real
train,100 50,23515,0.115,23515_t0.115_real
train,100 50,23515,0.11,23515_t0.11_real
train,100 50,23515,0.125,23515_t0.125_real
train,100 50,23515,0.12,23515_t0.12_real
train,100 50,23515,0.135,23515_t0.135_real
train,100 50,23515,0.13,23515_t0.13_real
train,100 50,23515,0.1449999999999999,23515_t0.145_real
train,100 50,23515,0.14,23515_t0.14_real
train,100 50,23515,0.155,23515_t0.155_real
train,100 50,23515,0.1499999999999999,23515_t0.15_real
train,100 50,23515,0.165,23515_t0.165_real
train,100 50,23515,0.16,23515_t0.16_real
train,100 50,23515,0.1749999999999999,23515_t0.175_real
train,100 50,23515,0.17,23515_t0.17_real
train,100 50,23515,0.185,23515_t0.185_real
train,100 50,23515,0.1799999999999999,23515_t0.18_real
train,100 50,23515,0.195,23515_t0.195_real
train,100 50,23515,0.19,23515_t0.19_real
train,100 50,23515,0.1,23515_t0.1_real
train,100 50,23515,0.2049999999999999,23515_t0.205_real
train,100 50,23515,0.215,23515_t0.215_real
train,100 50,23515,0.2099999999999999,23515_t0.21_real
train,100 50,23515,0.225,23515_t0.225_real
train,100 50,23515,0.22,23515_t0.22_real
train,100 50,23515,0.2349999999999999,23515_t0.235_real
train,100 50,23515,0.23,23515_t0.23_real
train,100 50,23515,0.245,23515_t0.245_real
train,100 50,23515,0.2399999999999999,23515_t0.24_real
train,100 50,23515,0.255,23515_t0.255_real
train,100 50,23515,0.25,23515_t0.25_real
train,100 50,23515,0.26,23515_t0.26_real
train,100 50,23515,0.275,23515_t0.275_real
train,100 50,23515,0.27,23515_t0.27_real
train,100 50,23515,0.2849999999999999,23515_t0.285_real
train,100 50,23515,0.28,23515_t0.28_real
train,100 50,23515,0.2899999999999999,23515_t0.29_real
train,100 50,23515,0.2,23515_t0.2_real
train,100 50,23515,0.3049999999999999,23515_t0.305_real
train,100 50,23515,0.315,23515_t0.315_real
train,100 50,23515,0.325,23515_t0.325_real
train,100 50,23515,0.32,23515_t0.32_real
train,100 50,23515,0.335,23515_t0.335_real
train,100 50,23515,0.33,23515_t0.33_real
train,100 50,23515,0.2999999999999999,23515_t0.3_real
train,100 50 25,23516,0.1499999999999999,23516_t0.15_real
train,100 50 25,23516,0.1749999999999999,23516_t0.175_real
train,100 50 25,23516,0.185,23516_t0.185_real
train,100 50 25,23516,0.1799999999999999,23516_t0.18_real
train,100 50 25,23516,0.195,23516_t0.195_real
train,100 50 25,23516,0.2049999999999999,23516_t0.205_real
train,100 50 25,23516,0.2099999999999999,23516_t0.21_real
train,100 50 25,23516,0.225,23516_t0.225_real
train,100 50 25,23516,0.22,23516_t0.22_real
train,100 50 25,23516,0.2349999999999999,23516_t0.235_real
train,100 50 25,23516,0.23,23516_t0.23_real
train,100 50 25,23516,0.245,23516_t0.245_real
train,100 50 25,23516,0.2399999999999999,23516_t0.24_real
train,100 50 25,23516,0.255,23516_t0.255_real
train,100 50 25,23516,0.265,23516_t0.265_real
train,100 50 25,23516,0.26,23516_t0.26_real
train,100 50 25,23516,0.275,23516_t0.275_real
train,100 50 25,23516,0.27,23516_t0.27_real
train,100 50 25,23516,0.2849999999999999,23516_t0.285_real
train,100 50 25,23516,0.28,23516_t0.28_real
train,100 50 25,23516,0.2949999999999999,23516_t0.295_real
train,100 50 25,23516,0.2899999999999999,23516_t0.29_real
train,100 50 25,23516,0.3049999999999999,23516_t0.305_real
train,100 50 25,23516,0.315,23516_t0.315_real
train,100 50 25,23516,0.31,23516_t0.31_real
train,100 50 25,23516,0.325,23516_t0.325_real
train,100 50 25,23516,0.32,23516_t0.32_real
train,100 50 25,23516,0.335,23516_t0.335_real
train,100 50 25,23516,0.33,23516_t0.33_real
train,100 50 25,23516,0.3449999999999999,23516_t0.345_real
train,100 50 25,23516,0.34,23516_t0.34_real
train,100 50 25,23516,0.3549999999999999,23516_t0.355_real
train,100 50 25,23516,0.3499999999999999,23516_t0.35_real
train,100 50 25,23516,0.3649999999999999,23516_t0.365_real
train,100 50 25,23516,0.3599999999999999,23516_t0.36_real
train,100 50 25,23516,0.375,23516_t0.375_real
train,100 50 25,23516,0.385,23516_t0.385_real
train,100 50 25,23516,0.38,23516_t0.38_real
train,100 50 25,23516,0.395,23516_t0.395_real
train,100 50 25,23516,0.39,23516_t0.39_real
train,100 50 25,23516,0.2999999999999999,23516_t0.3_real
train,100 50 25,23516,0.405,23516_t0.405_real
train,100 50 25,23516,0.4149999999999999,23516_t0.415_real
train,100 50 25,23516,0.4099999999999999,23516_t0.41_real
train,100 50 25,23516,0.4249999999999999,23516_t0.425_real
train,100 50 25,23516,0.4199999999999999,23516_t0.42_real
train,100 50 25,23516,0.4,23516_t0.4_real
train,100,23519,0.1749999999999999,23519_t0.175_real
train,100,23519,0.19,23519_t0.19_real
train,100,23519,0.2099999999999999,23519_t0.21_real
train,100,23519,0.23,23519_t0.23_real
train,100,23519,0.2399999999999999,23519_t0.24_real
train,100,23519,0.25,23519_t0.25_real
train,100,23519,0.2899999999999999,23519_t0.29_real
train,100,23519,0.2,23519_t0.2_real
train,100,23519,0.3049999999999999,23519_t0.305_real
train,100,23519,0.315,23519_t0.315_real
train,100,23519,0.31,23519_t0.31_real
train,100,23519,0.325,23519_t0.325_real
train,100,23519,0.32,23519_t0.32_real
train,100,23519,0.335,23519_t0.335_real
train,100,23519,0.33,23519_t0.33_real
train,100,23519,0.3449999999999999,23519_t0.345_real
train,100,23519,0.34,23519_t0.34_real
train,100,23519,0.3549999999999999,23519_t0.355_real
train,100,23519,0.3499999999999999,23519_t0.35_real
train,100,23519,0.375,23519_t0.375_real
train,100,23519,0.37,23519_t0.37_real
train,100,23519,0.38,23519_t0.38_real
train,100,23519,0.2999999999999999,23519_t0.3_real
train,100,23519,0.405,23519_t0.405_real
train,100,23519,0.4249999999999999,23519_t0.425_real
train,100,23519,0.4199999999999999,23519_t0.42_real
train,100,23519,0.435,23519_t0.435_real
train,100,23519,0.4299999999999999,23519_t0.43_real
train,100,23519,0.445,23519_t0.445_real
train,100,23519,0.44,23519_t0.44_real
train,100,23519,0.455,23519_t0.455_real
train,100,23519,0.45,23519_t0.45_real
train,100,23519,0.465,23519_t0.465_real
train,100,23519,0.46,23519_t0.46_real
train,100,23519,0.4749999999999999,23519_t0.475_real
train,100,23519,0.4699999999999999,23519_t0.47_real
train,100,23519,0.4849999999999999,23519_t0.485_real
train,100,23519,0.4799999999999999,23519_t0.48_real
train,100,23519,0.495,23519_t0.495_real
train,100,23519,0.4899999999999999,23519_t0.49_real
train,100,23519,0.4,23519_t0.4_real
train,100,23519,0.5,23519_t0.5_real
train,100 50 25 10 5,23521,0.335,23521_t0.335_real
train,100 50 25 10 5,23521,0.3499999999999999,23521_t0.35_real
train,100 50 25 10 5,23521,0.455,23521_t0.455_real
train,100 50 25 10 5,23521,0.45,23521_t0.45_real
train,100 50 25 10 5,23521,0.465,23521_t0.465_real
train,100 50 25 10 5,23521,0.4699999999999999,23521_t0.47_real
train,100 50 25 10 5,23521,0.4799999999999999,23521_t0.48_real
train,100 50 25 10 5,23521,0.495,23521_t0.495_real
train,100 50 25 10 5,23521,0.4899999999999999,23521_t0.49_real
train,100 50 25 10 5,23521,0.5,23521_t0.5_real
train,100,23522,0.14,23522_t0.14_real
train,100,23523,0.16,23523_t0.16_real
train,100,23523,0.1749999999999999,23523_t0.175_real
train,100,23523,0.185,23523_t0.185_real
train,100,23523,0.1799999999999999,23523_t0.18_real
train,100,23523,0.195,23523_t0.195_real
train,100,23523,0.2049999999999999,23523_t0.205_real
train,100,23523,0.215,23523_t0.215_real
train,100,23523,0.22,23523_t0.22_real
train,100,23523,0.2849999999999999,23523_t0.285_real
train,100,23523,0.2949999999999999,23523_t0.295_real
train,100,23523,0.2899999999999999,23523_t0.29_real
train,100,23523,0.2,23523_t0.2_real
train,100,23523,0.3049999999999999,23523_t0.305_real
train,100,23523,0.315,23523_t0.315_real
train,100,23523,0.31,23523_t0.31_real
train,100,23523,0.325,23523_t0.325_real
train,100,23523,0.335,23523_t0.335_real
train,100,23523,0.33,23523_t0.33_real
train,100,23523,0.3449999999999999,23523_t0.345_real
train,100,23523,0.34,23523_t0.34_real
train,100,23523,0.3549999999999999,23523_t0.355_real
train,100,23523,0.3499999999999999,23523_t0.35_real
train,100,23523,0.3649999999999999,23523_t0.365_real
train,100,23523,0.3599999999999999,23523_t0.36_real
train,100,23523,0.375,23523_t0.375_real
train,100,23523,0.37,23523_t0.37_real
train,100,23523,0.385,23523_t0.385_real
train,100,23523,0.38,23523_t0.38_real
train,100,23523,0.395,23523_t0.395_real
train,100,23523,0.39,23523_t0.39_real
train,100,23524,0.435,23524_t0.435_real
train,100,23525,0.1749999999999999,23525_t0.175_real
train,100,23525,0.185,23525_t0.185_real
train,100,23525,0.1799999999999999,23525_t0.18_real
train,100,23525,0.195,23525_t0.195_real
train,100,23525,0.19,23525_t0.19_real
train,100,23525,0.2049999999999999,23525_t0.205_real
train,100,23525,0.215,23525_t0.215_real
train,100,23525,0.2099999999999999,23525_t0.21_real
train,100,23525,0.225,23525_t0.225_real
train,100,23525,0.22,23525_t0.22_real
train,100,23525,0.2349999999999999,23525_t0.235_real
train,100,23525,0.23,23525_t0.23_real
train,100,23525,0.245,23525_t0.245_real
train,100,23525,0.2399999999999999,23525_t0.24_real
train,100,23525,0.255,23525_t0.255_real
train,100,23525,0.25,23525_t0.25_real
train,100,23525,0.265,23525_t0.265_real
train,100,23525,0.26,23525_t0.26_real
train,100,23525,0.275,23525_t0.275_real
train,100,23525,0.27,23525_t0.27_real
train,100,23525,0.2849999999999999,23525_t0.285_real
train,100,23525,0.28,23525_t0.28_real
train,100,23525,0.2949999999999999,23525_t0.295_real
train,100,23525,0.2899999999999999,23525_t0.29_real
train,100,23525,0.2,23525_t0.2_real
train,100,23525,0.3049999999999999,23525_t0.305_real
train,100,23525,0.315,23525_t0.315_real
train,100,23525,0.31,23525_t0.31_real
train,100,23525,0.325,23525_t0.325_real
train,100,23525,0.32,23525_t0.32_real
train,100,23525,0.34,23525_t0.34_real
train,100,23525,0.3549999999999999,23525_t0.355_real
train,100,23525,0.3499999999999999,23525_t0.35_real
train,100,23525,0.3649999999999999,23525_t0.365_real
train,100,23525,0.3599999999999999,23525_t0.36_real
train,100,23525,0.375,23525_t0.375_real
train,100,23525,0.37,23525_t0.37_real
train,100,23525,0.2999999999999999,23525_t0.3_real
train,100,23525,0.4099999999999999,23525_t0.41_real
train,100,23525,0.4199999999999999,23525_t0.42_real
train,100 50,23526,0.2049999999999999,23526_t0.205_real
train,100 50,23526,0.215,23526_t0.215_real
train,100 50,23526,0.2099999999999999,23526_t0.21_real
train,100 50,23526,0.225,23526_t0.225_real
train,100 50,23526,0.22,23526_t0.22_real
train,100 50,23526,0.2349999999999999,23526_t0.235_real
train,100 50,23526,0.23,23526_t0.23_real
train,100 50,23526,0.245,23526_t0.245_real
train,100 50,23526,0.2399999999999999,23526_t0.24_real
train,100 50,23526,0.255,23526_t0.255_real
train,100 50,23526,0.25,23526_t0.25_real
train,100 50,23526,0.265,23526_t0.265_real
train,100 50,23526,0.26,23526_t0.26_real
train,100 50,23526,0.275,23526_t0.275_real
train,100 50,23526,0.27,23526_t0.27_real
train,100 50,23526,0.2849999999999999,23526_t0.285_real
train,100 50,23526,0.28,23526_t0.28_real
train,100 50,23526,0.2949999999999999,23526_t0.295_real
train,100 50,23526,0.2899999999999999,23526_t0.29_real
train,100 50,23526,0.2,23526_t0.2_real
train,100 50,23526,0.3049999999999999,23526_t0.305_real
train,100 50,23526,0.315,23526_t0.315_real
train,100 50,23526,0.31,23526_t0.31_real
train,100 50,23526,0.325,23526_t0.325_real
train,100 50,23526,0.32,23526_t0.32_real
train,100 50,23526,0.335,23526_t0.335_real
train,100 50,23526,0.33,23526_t0.33_real
train,100 50,23526,0.375,23526_t0.375_real
train,100 50,23526,0.2999999999999999,23526_t0.3_real
train,100 50,23527,0.115,23527_t0.115_real
train,100 50,23527,0.11,23527_t0.11_real
train,100 50,23527,0.125,23527_t0.125_real
train,100 50,23527,0.12,23527_t0.12_real
train,100 50,23527,0.135,23527_t0.135_real
train,100 50,23527,0.13,23527_t0.13_real
train,100 50,23527,0.1449999999999999,23527_t0.145_real
train,100 50,23527,0.155,23527_t0.155_real
train,100 50,23527,0.1499999999999999,23527_t0.15_real
train,100 50,23527,0.16,23527_t0.16_real
train,100 50,23527,0.1749999999999999,23527_t0.175_real
train,100 50,23527,0.17,23527_t0.17_real
train,100 50,23527,0.1799999999999999,23527_t0.18_real
train,100 50,23527,0.195,23527_t0.195_real
train,100 50,23527,0.19,23527_t0.19_real
train,100 50,23527,0.2049999999999999,23527_t0.205_real
train,100 50,23527,0.215,23527_t0.215_real
train,100 50,23527,0.2099999999999999,23527_t0.21_real
train,100 50,23527,0.22,23527_t0.22_real
train,100 50,23527,0.2,23527_t0.2_real
train,100,23528,0.115,23528_t0.115_real
train,100,23528,0.11,23528_t0.11_real
train,100,23528,0.125,23528_t0.125_real
train,100,23528,0.12,23528_t0.12_real
train,100,23528,0.135,23528_t0.135_real
train,100,23528,0.13,23528_t0.13_real
train,100,23528,0.1449999999999999,23528_t0.145_real
train,100,23528,0.14,23528_t0.14_real
train,100,23528,0.165,23528_t0.165_real
train,100,23528,0.17,23528_t0.17_real
train,100,23528,0.185,23528_t0.185_real
train,100,23528,0.1799999999999999,23528_t0.18_real
train,100,23528,0.195,23528_t0.195_real
train,100,23528,0.19,23528_t0.19_real
train,100,23528,0.2049999999999999,23528_t0.205_real
train,100,23528,0.215,23528_t0.215_real
train,100,23528,0.2099999999999999,23528_t0.21_real
train,100,23528,0.225,23528_t0.225_real
train,100,23528,0.22,23528_t0.22_real
train,100,23528,0.2349999999999999,23528_t0.235_real
train,100,23528,0.23,23528_t0.23_real
train,100,23528,0.245,23528_t0.245_real
train,100,23528,0.2399999999999999,23528_t0.24_real
train,100,23528,0.255,23528_t0.255_real
train,100,23528,0.25,23528_t0.25_real
train,100,23528,0.265,23528_t0.265_real
train,100,23528,0.26,23528_t0.26_real
train,100,23528,0.275,23528_t0.275_real
train,100,23528,0.27,23528_t0.27_real
train,100,23528,0.2849999999999999,23528_t0.285_real
train,100,23528,0.28,23528_t0.28_real
train,100,23528,0.2949999999999999,23528_t0.295_real
train,100,23528,0.2899999999999999,23528_t0.29_real
train,100,23528,0.2,23528_t0.2_real
train,100,23528,0.3049999999999999,23528_t0.305_real
train,100,23528,0.315,23528_t0.315_real
train,100,23528,0.31,23528_t0.31_real
train,100,23528,0.325,23528_t0.325_real
train,100,23528,0.32,23528_t0.32_real
train,100,23528,0.335,23528_t0.335_real
train,100,23528,0.33,23528_t0.33_real
train,100,23528,0.3449999999999999,23528_t0.345_real
train,100,23528,0.34,23528_t0.34_real
train,100,23528,0.3549999999999999,23528_t0.355_real
train,100,23528,0.2999999999999999,23528_t0.3_real
train,100,23529,0.115,23529_t0.115_real
train,100,23529,0.11,23529_t0.11_real
train,100,23529,0.125,23529_t0.125_real
train,100,23529,0.12,23529_t0.12_real
train,100,23529,0.135,23529_t0.135_real
train,100,23529,0.13,23529_t0.13_real
train,100,23529,0.1449999999999999,23529_t0.145_real
train,100,23529,0.14,23529_t0.14_real
train,100 50,23530,0.105,23530_t0.105_real
train,100 50,23530,0.115,23530_t0.115_real
train,100 50,23530,0.11,23530_t0.11_real
train,100 50,23530,0.125,23530_t0.125_real
train,100 50,23530,0.12,23530_t0.12_real
train,100 50,23530,0.135,23530_t0.135_real
train,100 50,23530,0.13,23530_t0.13_real
train,100 50,23530,0.1449999999999999,23530_t0.145_real
train,100 50,23530,0.14,23530_t0.14_real
train,100 50,23530,0.1499999999999999,23530_t0.15_real
train,100 50,23530,0.165,23530_t0.165_real
train,100 50,23530,0.1749999999999999,23530_t0.175_real
train,100 50,23530,0.185,23530_t0.185_real
train,100 50,23530,0.1799999999999999,23530_t0.18_real
train,100 50,23530,0.195,23530_t0.195_real
train,100 50,23530,0.19,23530_t0.19_real
train,100 50,23530,0.2049999999999999,23530_t0.205_real
train,100 50,23530,0.215,23530_t0.215_real
train,100 50,23530,0.2099999999999999,23530_t0.21_real
train,100 50,23530,0.225,23530_t0.225_real
train,100 50,23530,0.22,23530_t0.22_real
train,100 50,23530,0.2349999999999999,23530_t0.235_real
train,100 50,23530,0.23,23530_t0.23_real
train,100 50,23530,0.245,23530_t0.245_real
train,100 50,23530,0.2399999999999999,23530_t0.24_real
train,100 50,23530,0.255,23530_t0.255_real
train,100 50,23530,0.25,23530_t0.25_real
train,100 50,23530,0.265,23530_t0.265_real
train,100 50,23530,0.26,23530_t0.26_real
train,100 50,23530,0.275,23530_t0.275_real
train,100 50,23530,0.27,23530_t0.27_real
train,100 50,23530,0.2849999999999999,23530_t0.285_real
train,100 50,23530,0.28,23530_t0.28_real
train,100 50,23530,0.2949999999999999,23530_t0.295_real
train,100 50,23530,0.2899999999999999,23530_t0.29_real
train,100 50,23530,0.2,23530_t0.2_real
train,100 50,23530,0.3049999999999999,23530_t0.305_real
train,100 50,23530,0.315,23530_t0.315_real
train,100 50,23530,0.31,23530_t0.31_real
train,100 50,23530,0.325,23530_t0.325_real
train,100 50,23530,0.32,23530_t0.32_real
train,100 50,23530,0.335,23530_t0.335_real
train,100 50,23530,0.33,23530_t0.33_real
train,100 50,23530,0.3449999999999999,23530_t0.345_real
train,100 50,23530,0.34,23530_t0.34_real
train,100 50,23530,0.3549999999999999,23530_t0.355_real
train,100 50,23530,0.3499999999999999,23530_t0.35_real
train,100 50,23530,0.3649999999999999,23530_t0.365_real
train,100 50,23530,0.3599999999999999,23530_t0.36_real
train,100 50,23530,0.375,23530_t0.375_real
train,100 50,23530,0.37,23530_t0.37_real
train,100 50,23530,0.385,23530_t0.385_real
train,100 50,23530,0.38,23530_t0.38_real
train,100 50,23530,0.395,23530_t0.395_real
train,100 50,23530,0.39,23530_t0.39_real
train,100 50,23530,0.2999999999999999,23530_t0.3_real
train,100 50,23530,0.405,23530_t0.405_real
train,100 50,23530,0.4149999999999999,23530_t0.415_real
train,100 50,23530,0.4099999999999999,23530_t0.41_real
train,100 50,23530,0.4249999999999999,23530_t0.425_real
train,100 50,23530,0.4199999999999999,23530_t0.42_real
train,100 50,23530,0.435,23530_t0.435_real
train,100 50,23530,0.4299999999999999,23530_t0.43_real
train,100 50,23530,0.445,23530_t0.445_real
train,100 50,23530,0.44,23530_t0.44_real
train,100 50,23530,0.455,23530_t0.455_real
